"","areaCode","villcode","countyname","countycode","towncode","townname","villname","area_nickname"
"1535","1000901","10009030023","雲林縣","10009","10009030","虎尾鎮","惠來里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1536","1000901","10009030024","雲林縣","10009","10009030","虎尾鎮","頂溪里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1537","1000901","10009030025","雲林縣","10009","10009030","虎尾鎮","中溪里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1538","1000901","10009030026","雲林縣","10009","10009030","虎尾鎮","下溪里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1539","1000901","10009030029","雲林縣","10009","10009030","虎尾鎮","東屯里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1540","1000901","10009030016","雲林縣","10009","10009030","虎尾鎮","西屯里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1541","1000901","10009030017","雲林縣","10009","10009030","虎尾鎮","芳草里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1542","1000901","10009030015","雲林縣","10009","10009030","虎尾鎮","墾地里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1543","1000901","10009030014","雲林縣","10009","10009030","虎尾鎮","北溪里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1544","1000901","10009030013","雲林縣","10009","10009030","虎尾鎮","三合里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1545","1000901","10009180001","雲林縣","10009","10009180","四湖鄉","四湖村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1546","1000901","10009180005","雲林縣","10009","10009180","四湖鄉","湖西村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1547","1000901","10009180002","雲林縣","10009","10009180","四湖鄉","新庄村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1548","1000901","10009180003","雲林縣","10009","10009180","四湖鄉","溪底村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1549","1000901","10009180004","雲林縣","10009","10009180","四湖鄉","鹿場村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1550","1000901","10009180008","雲林縣","10009","10009180","四湖鄉","蔡厝村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1551","1000901","10009180007","雲林縣","10009","10009180","四湖鄉","湖寮村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1552","1000901","10009180006","雲林縣","10009","10009180","四湖鄉","施湖村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1553","1000901","10009180012","雲林縣","10009","10009180","四湖鄉","羊調村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1554","1000901","10009180011","雲林縣","10009","10009180","四湖鄉","內湖村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1555","1000901","10009180020","雲林縣","10009","10009180","四湖鄉","飛東村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1556","1000901","10009180009","雲林縣","10009","10009180","四湖鄉","飛沙村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1557","1000901","10009180010","雲林縣","10009","10009180","四湖鄉","三姓村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1558","1000901","10009180013","雲林縣","10009","10009180","四湖鄉","崙北村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1559","1000901","10009180014","雲林縣","10009","10009180","四湖鄉","崙南村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1560","1000901","10009180015","雲林縣","10009","10009180","四湖鄉","廣溝村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1561","1000901","10009180016","雲林縣","10009","10009180","四湖鄉","󿿀子村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1562","1000901","10009180021","雲林縣","10009","10009180","四湖鄉","󿿀東村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1563","1000901","10009180017","雲林縣","10009","10009180","四湖鄉","林厝村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1564","1000901","10009180018","雲林縣","10009","10009180","四湖鄉","林東村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1565","1000901","10009180019","雲林縣","10009","10009180","四湖鄉","溪尾村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1566","1000901","10009170001","雲林縣","10009","10009170","元長鄉","長南村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1567","1000901","10009170002","雲林縣","10009","10009170","元長鄉","長北村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1568","1000901","10009170003","雲林縣","10009","10009170","元長鄉","子茂村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1569","1000901","10009170004","雲林縣","10009","10009170","元長鄉","後湖村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1570","1000901","10009170005","雲林縣","10009","10009170","元長鄉","山內村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1571","1000901","10009170006","雲林縣","10009","10009170","元長鄉","合和村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1572","1000901","10009170007","雲林縣","10009","10009170","元長鄉","五塊村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1573","1000901","10009170008","雲林縣","10009","10009170","元長鄉","潭西村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1574","1000901","10009170009","雲林縣","10009","10009170","元長鄉","潭東村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1575","1000901","10009170010","雲林縣","10009","10009170","元長鄉","客厝村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1576","1000901","10009170011","雲林縣","10009","10009170","元長鄉","卓運村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1577","1000901","10009170012","雲林縣","10009","10009170","元長鄉","頂寮村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1578","1000901","10009170013","雲林縣","10009","10009170","元長鄉","下寮村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1579","1000901","10009170014","雲林縣","10009","10009170","元長鄉","龍岩村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1580","1000901","10009170015","雲林縣","10009","10009170","元長鄉","西莊村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1581","1000901","10009170016","雲林縣","10009","10009170","元長鄉","鹿北村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1582","1000901","10009170017","雲林縣","10009","10009170","元長鄉","鹿南村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1583","1000901","10009170018","雲林縣","10009","10009170","元長鄉","瓦󿾨村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1584","1000901","10009170019","雲林縣","10009","10009170","元長鄉","內寮村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1585","1000901","10009170020","雲林縣","10009","10009170","元長鄉","崙仔村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1586","1000901","10009170021","雲林縣","10009","10009170","元長鄉","新吉村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1587","1000901","10009190002","雲林縣","10009","10009190","口湖鄉","口湖村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1588","1000901","10009190001","雲林縣","10009","10009190","口湖鄉","湖東村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1589","1000901","10009190003","雲林縣","10009","10009190","口湖鄉","頂湖村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1590","1000901","10009190005","雲林縣","10009","10009190","口湖鄉","埔南村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1591","1000901","10009190004","雲林縣","10009","10009190","口湖鄉","埔北村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1592","1000901","10009190006","雲林縣","10009","10009190","口湖鄉","謝厝村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1593","1000901","10009190007","雲林縣","10009","10009190","口湖鄉","蚵寮村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1594","1000901","10009190008","雲林縣","10009","10009190","口湖鄉","下崙村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1595","1000901","10009190009","雲林縣","10009","10009190","口湖鄉","崙中村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1596","1000901","10009190010","雲林縣","10009","10009190","口湖鄉","崙東村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1597","1000901","10009190011","雲林縣","10009","10009190","口湖鄉","青蚶村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1598","1000901","10009190012","雲林縣","10009","10009190","口湖鄉","港東村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1599","1000901","10009190013","雲林縣","10009","10009190","口湖鄉","港西村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1600","1000901","10009190014","雲林縣","10009","10009190","口湖鄉","台子村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1601","1000901","10009190015","雲林縣","10009","10009190","口湖鄉","成龍村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1602","1000901","10009190019","雲林縣","10009","10009190","口湖鄉","梧南村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1603","1000901","10009190020","雲林縣","10009","10009190","口湖鄉","梧北村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1604","1000901","10009190017","雲林縣","10009","10009190","口湖鄉","水井村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1605","1000901","10009190018","雲林縣","10009","10009190","口湖鄉","後厝村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1606","1000901","10009190016","雲林縣","10009","10009190","口湖鄉","湖口村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1607","1000901","10009190021","雲林縣","10009","10009190","口湖鄉","過港村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1608","1000901","10009200001","雲林縣","10009","10009200","水林鄉","水北村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1609","1000901","10009200002","雲林縣","10009","10009200","水林鄉","水南村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1610","1000901","10009200011","雲林縣","10009","10009200","水林鄉","萬興村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1611","1000901","10009200012","雲林縣","10009","10009200","水林鄉","尖山村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1612","1000901","10009200014","雲林縣","10009","10009200","水林鄉","大溝村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1613","1000901","10009200015","雲林縣","10009","10009200","水林鄉","順興村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1614","1000901","10009200013","雲林縣","10009","10009200","水林鄉","大山村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1615","1000901","10009200023","雲林縣","10009","10009200","水林鄉","後寮村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1616","1000901","10009200005","雲林縣","10009","10009200","水林鄉","春埔村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1617","1000901","10009200006","雲林縣","10009","10009200","水林鄉","西井村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1618","1000901","10009200007","雲林縣","10009","10009200","水林鄉","車港村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1619","1000901","10009200008","雲林縣","10009","10009200","水林鄉","蘇秦村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1620","1000901","10009200009","雲林縣","10009","10009200","水林鄉","灣東村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1621","1000901","10009200010","雲林縣","10009","10009200","水林鄉","灣西村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1622","1000901","10009200016","雲林縣","10009","10009200","水林鄉","蕃薯村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1623","1000901","10009200017","雲林縣","10009","10009200","水林鄉","山腳村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1624","1000901","10009200018","雲林縣","10009","10009200","水林鄉","松北村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1625","1000901","10009200019","雲林縣","10009","10009200","水林鄉","松中村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1626","1000901","10009200020","雲林縣","10009","10009200","水林鄉","松西村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1627","1000901","10009200021","雲林縣","10009","10009200","水林鄉","𣐤埔村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1628","1000901","10009200022","雲林縣","10009","10009200","水林鄉","塭底村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1629","1000901","10009200003","雲林縣","10009","10009200","水林鄉","海埔村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1630","1000901","10009200004","雲林縣","10009","10009200","水林鄉","土厝村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1631","1000901","10009200024","雲林縣","10009","10009200","水林鄉","溪墘村","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1632","1000901","10009060001","雲林縣","10009","10009060","北港鎮","東陽里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1633","1000901","10009060002","雲林縣","10009","10009060","北港鎮","光民里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1634","1000901","10009060003","雲林縣","10009","10009060","北港鎮","東華里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1635","1000901","10009060004","雲林縣","10009","10009060","北港鎮","南安里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1636","1000901","10009060005","雲林縣","10009","10009060","北港鎮","中和里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1637","1000901","10009060006","雲林縣","10009","10009060","北港鎮","義民里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1638","1000901","10009060007","雲林縣","10009","10009060","北港鎮","共榮里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1639","1000901","10009060008","雲林縣","10009","10009060","北港鎮","西勢里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1640","1000901","10009060009","雲林縣","10009","10009060","北港鎮","仁和里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1641","1000901","10009060010","雲林縣","10009","10009060","北港鎮","賜福里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1642","1000901","10009060011","雲林縣","10009","10009060","北港鎮","公舘里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1643","1000901","10009060012","雲林縣","10009","10009060","北港鎮","大同里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1644","1000901","10009060013","雲林縣","10009","10009060","北港鎮","仁安里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1645","1000901","10009060014","雲林縣","10009","10009060","北港鎮","華勝里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1646","1000901","10009060015","雲林縣","10009","10009060","北港鎮","光復里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1647","1000901","10009060026","雲林縣","10009","10009060","北港鎮","扶朝里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1648","1000901","10009060027","雲林縣","10009","10009060","北港鎮","水埔里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1649","1000901","10009060016","雲林縣","10009","10009060","北港鎮","新街里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1650","1000901","10009060017","雲林縣","10009","10009060","北港鎮","劉厝里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1651","1000901","10009060021","雲林縣","10009","10009060","北港鎮","後溝里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1652","1000901","10009060028","雲林縣","10009","10009060","北港鎮","新厝里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1653","1000901","10009060018","雲林縣","10009","10009060","北港鎮","府番里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
"1654","1000901","10009060019","雲林縣","10009","10009060","北港鎮","草湖里","麥寮鄉、臺西鄉、東勢鄉、褒忠鄉、土庫鎮、虎尾鎮、四湖鄉、元長鄉、口湖鄉、水林鄉、北港鎮"
