"areaCode","villcode","countyname","countyCode","towncode","townname","villname","area_nickname","liCodeA"
"6600003","66000170010","臺中市","66000","66000170","潭子區","栗林里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000170011","臺中市","66000","66000170","潭子區","嘉仁里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000170012","臺中市","66000","66000170","潭子區","新田里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000170013","臺中市","66000","66000170","潭子區","聚興里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000170014","臺中市","66000","66000170","潭子區","頭家東里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000170015","臺中市","66000","66000170","潭子區","家興里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000170016","臺中市","66000","66000170","潭子區","家福里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000180001","臺中市","66000","66000180","大雅區","大雅里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000180002","臺中市","66000","66000180","大雅區","員林里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000180003","臺中市","66000","66000180","大雅區","六寶里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000180004","臺中市","66000","66000180","大雅區","秀山里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000180005","臺中市","66000","66000180","大雅區","忠義里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000180006","臺中市","66000","66000180","大雅區","橫山里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000180007","臺中市","66000","66000180","大雅區","三和里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000180008","臺中市","66000","66000180","大雅區","西寶里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000180009","臺中市","66000","66000180","大雅區","上楓里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000180010","臺中市","66000","66000180","大雅區","二和里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000180011","臺中市","66000","66000180","大雅區","四德里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000180012","臺中市","66000","66000180","大雅區","上雅里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000180013","臺中市","66000","66000180","大雅區","文雅里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000180014","臺中市","66000","66000180","大雅區","大楓里","后里區、神岡區、潭子區、大雅區",NA
"6600003","66000180015","臺中市","66000","66000180","大雅區","雅楓里","后里區、神岡區、潭子區、大雅區",NA
"6600008","66000090001","臺中市","66000","66000090","豐原區","豐原里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090002","臺中市","66000","66000090","豐原區","頂街里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090003","臺中市","66000","66000090","豐原區","中山里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090004","臺中市","66000","66000090","豐原區","豐榮里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090005","臺中市","66000","66000090","豐原區","下街里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090006","臺中市","66000","66000090","豐原區","富春里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090007","臺中市","66000","66000090","豐原區","葫蘆里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090008","臺中市","66000","66000090","豐原區","豐西里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090009","臺中市","66000","66000090","豐原區","西安里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090010","臺中市","66000","66000090","豐原區","西勢里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090011","臺中市","66000","66000090","豐原區","東勢里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090012","臺中市","66000","66000090","豐原區","民生里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090013","臺中市","66000","66000090","豐原區","大湳里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090014","臺中市","66000","66000090","豐原區","北湳里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090015","臺中市","66000","66000090","豐原區","東湳里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090016","臺中市","66000","66000090","豐原區","西湳里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090017","臺中市","66000","66000090","豐原區","圳寮里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090018","臺中市","66000","66000090","豐原區","豐圳里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090019","臺中市","66000","66000090","豐原區","社皮里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090020","臺中市","66000","66000090","豐原區","三村里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090021","臺中市","66000","66000090","豐原區","中興里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090022","臺中市","66000","66000090","豐原區","田心里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090023","臺中市","66000","66000090","豐原區","豐田里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090024","臺中市","66000","66000090","豐原區","鎌村里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090025","臺中市","66000","66000090","豐原區","南陽里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090026","臺中市","66000","66000090","豐原區","陽明里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090027","臺中市","66000","66000090","豐原區","北陽里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090028","臺中市","66000","66000090","豐原區","中陽里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090029","臺中市","66000","66000090","豐原區","東陽里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090030","臺中市","66000","66000090","豐原區","南村里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090031","臺中市","66000","66000090","豐原區","南田里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090032","臺中市","66000","66000090","豐原區","南嵩里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090033","臺中市","66000","66000090","豐原區","翁明里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090034","臺中市","66000","66000090","豐原區","翁子里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090035","臺中市","66000","66000090","豐原區","翁社里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000090036","臺中市","66000","66000090","豐原區","朴子里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100001","臺中市","66000","66000100","東勢區","北興里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100002","臺中市","66000","66000100","東勢區","中寧里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100003","臺中市","66000","66000100","東勢區","東安里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100004","臺中市","66000","66000100","東勢區","南平里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100005","臺中市","66000","66000100","東勢區","延平里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100006","臺中市","66000","66000100","東勢區","上新里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100007","臺中市","66000","66000100","東勢區","廣興里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100008","臺中市","66000","66000100","東勢區","泰昌里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100009","臺中市","66000","66000100","東勢區","中嵙里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100010","臺中市","66000","66000100","東勢區","福隆里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100011","臺中市","66000","66000100","東勢區","隆興里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100012","臺中市","66000","66000100","東勢區","新盛里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100013","臺中市","66000","66000100","東勢區","詒福里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100014","臺中市","66000","66000100","東勢區","上城里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100015","臺中市","66000","66000100","東勢區","下城里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100016","臺中市","66000","66000100","東勢區","慶東里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100017","臺中市","66000","66000100","東勢區","慶福里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100018","臺中市","66000","66000100","東勢區","東新里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100019","臺中市","66000","66000100","東勢區","粵寧里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100020","臺中市","66000","66000100","東勢區","下新里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100021","臺中市","66000","66000100","東勢區","興隆里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100022","臺中市","66000","66000100","東勢區","茂興里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100023","臺中市","66000","66000100","東勢區","泰興里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100024","臺中市","66000","66000100","東勢區","埤頭里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000100025","臺中市","66000","66000100","東勢區","明正里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000190001","臺中市","66000","66000190","新社區","新社里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000190002","臺中市","66000","66000190","新社區","復盛里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000190003","臺中市","66000","66000190","新社區","中正里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000190004","臺中市","66000","66000190","新社區","月湖里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000190005","臺中市","66000","66000190","新社區","崑山里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000190006","臺中市","66000","66000190","新社區","大南里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000190007","臺中市","66000","66000190","新社區","永源里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000190008","臺中市","66000","66000190","新社區","中興里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000190009","臺中市","66000","66000190","新社區","協成里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000190010","臺中市","66000","66000190","新社區","東興里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000190011","臺中市","66000","66000190","新社區","慶西里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000190012","臺中市","66000","66000190","新社區","中和里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000190013","臺中市","66000","66000190","新社區","福興里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000200001","臺中市","66000","66000200","石岡區","石岡里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000200002","臺中市","66000","66000200","石岡區","萬安里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000200003","臺中市","66000","66000200","石岡區","九房里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000200004","臺中市","66000","66000200","石岡區","金星里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000200005","臺中市","66000","66000200","石岡區","龍興里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000200006","臺中市","66000","66000200","石岡區","萬興里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000200007","臺中市","66000","66000200","石岡區","梅子里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000200008","臺中市","66000","66000200","石岡區","土牛里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000200009","臺中市","66000","66000200","石岡區","德興里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000200010","臺中市","66000","66000200","石岡區","和盛里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000290001","臺中市","66000","66000290","和平區","南勢里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000290002","臺中市","66000","66000290","和平區","天輪里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000290003","臺中市","66000","66000290","和平區","博愛里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000290004","臺中市","66000","66000290","和平區","中坑里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000290005","臺中市","66000","66000290","和平區","自由里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000290006","臺中市","66000","66000290","和平區","達觀里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000290007","臺中市","66000","66000290","和平區","梨山里","豐原區、東勢區、新社區、石岡區、和平區",NA
"6600008","66000290008","臺中市","66000","66000290","和平區","平等里","豐原區、東勢區、新社區、石岡區、和平區",NA
"1000402","10004010001","新竹縣","10004","10004010","竹北市","斗崙里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004010002","新竹縣","10004","10004010","竹北市","鹿場里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004010003","新竹縣","10004","10004010","竹北市","東平里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004010004","新竹縣","10004","10004010","竹北市","中興里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004010005","新竹縣","10004","10004010","竹北市","隘口里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004010006","新竹縣","10004","10004010","竹北市","東海里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004010007","新竹縣","10004","10004010","竹北市","竹北里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004010008","新竹縣","10004","10004010","竹北市","竹仁里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004010009","新竹縣","10004","10004010","竹北市","竹義里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004010010","新竹縣","10004","10004010","竹北市","泰和里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004010021","新竹縣","10004","10004010","竹北市","十興里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004010024","新竹縣","10004","10004010","竹北市","北崙里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004010025","新竹縣","10004","10004010","竹北市","新崙里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004010026","新竹縣","10004","10004010","竹北市","福德里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004010027","新竹縣","10004","10004010","竹北市","東興里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004010028","新竹縣","10004","10004010","竹北市","北興里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004010029","新竹縣","10004","10004010","竹北市","興安里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004010030","新竹縣","10004","10004010","竹北市","文化里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004010031","新竹縣","10004","10004010","竹北市","中崙里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020001","新竹縣","10004","10004020","竹東鎮","上坪里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020002","新竹縣","10004","10004020","竹東鎮","瑞峰里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020003","新竹縣","10004","10004020","竹東鎮","軟橋里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020004","新竹縣","10004","10004020","竹東鎮","員崠里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020005","新竹縣","10004","10004020","竹東鎮","東寧里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020006","新竹縣","10004","10004020","竹東鎮","上舘里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020007","新竹縣","10004","10004020","竹東鎮","大鄉里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020008","新竹縣","10004","10004020","竹東鎮","東華里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020009","新竹縣","10004","10004020","竹東鎮","商華里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020010","新竹縣","10004","10004020","竹東鎮","竹東里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020011","新竹縣","10004","10004020","竹東鎮","榮樂里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020012","新竹縣","10004","10004020","竹東鎮","鷄林里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020013","新竹縣","10004","10004020","竹東鎮","仁愛里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020014","新竹縣","10004","10004020","竹東鎮","五豐里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020015","新竹縣","10004","10004020","竹東鎮","三重里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020016","新竹縣","10004","10004020","竹東鎮","頭重里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020017","新竹縣","10004","10004020","竹東鎮","員山里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020018","新竹縣","10004","10004020","竹東鎮","柯湖里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020019","新竹縣","10004","10004020","竹東鎮","二重里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020020","新竹縣","10004","10004020","竹東鎮","中山里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020021","新竹縣","10004","10004020","竹東鎮","中正里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020022","新竹縣","10004","10004020","竹東鎮","南華里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020023","新竹縣","10004","10004020","竹東鎮","榮華里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020024","新竹縣","10004","10004020","竹東鎮","忠孝里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004020025","新竹縣","10004","10004020","竹東鎮","陸豐里","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004080001","新竹縣","10004","10004080","橫山鄉","橫山村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004080002","新竹縣","10004","10004080","橫山鄉","田寮村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004080003","新竹縣","10004","10004080","橫山鄉","南昌村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004080004","新竹縣","10004","10004080","橫山鄉","豐鄉村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004080005","新竹縣","10004","10004080","橫山鄉","豐田村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004080006","新竹縣","10004","10004080","橫山鄉","內灣村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004080007","新竹縣","10004","10004080","橫山鄉","福興村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004080008","新竹縣","10004","10004080","橫山鄉","沙坑村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004080009","新竹縣","10004","10004080","橫山鄉","新興村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004080010","新竹縣","10004","10004080","橫山鄉","大肚村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004080011","新竹縣","10004","10004080","橫山鄉","力行村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004090001","新竹縣","10004","10004090","北埔鄉","北埔村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004090002","新竹縣","10004","10004090","北埔鄉","南興村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004090003","新竹縣","10004","10004090","北埔鄉","埔尾村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004090004","新竹縣","10004","10004090","北埔鄉","水磜村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004090005","新竹縣","10004","10004090","北埔鄉","南埔村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004090006","新竹縣","10004","10004090","北埔鄉","大林村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004090007","新竹縣","10004","10004090","北埔鄉","大湖村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004090008","新竹縣","10004","10004090","北埔鄉","南坑村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004090009","新竹縣","10004","10004090","北埔鄉","外坪村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004100001","新竹縣","10004","10004100","寶山鄉","雙溪村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004100002","新竹縣","10004","10004100","寶山鄉","大崎村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004100003","新竹縣","10004","10004100","寶山鄉","三峰村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004100004","新竹縣","10004","10004100","寶山鄉","新城村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004100005","新竹縣","10004","10004100","寶山鄉","深井村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004100006","新竹縣","10004","10004100","寶山鄉","寶斗村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004100007","新竹縣","10004","10004100","寶山鄉","山湖村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004100008","新竹縣","10004","10004100","寶山鄉","寶山村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004100009","新竹縣","10004","10004100","寶山鄉","油田村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004100010","新竹縣","10004","10004100","寶山鄉","雙新村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004110001","新竹縣","10004","10004110","峨眉鄉","峨眉村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004110002","新竹縣","10004","10004110","峨眉鄉","中盛村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004110003","新竹縣","10004","10004110","峨眉鄉","石井村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004110004","新竹縣","10004","10004110","峨眉鄉","富興村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004110005","新竹縣","10004","10004110","峨眉鄉","七星村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004110006","新竹縣","10004","10004110","峨眉鄉","湖光村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004130001","新竹縣","10004","10004130","五峰鄉","大隘村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004130002","新竹縣","10004","10004130","五峰鄉","花園村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004130003","新竹縣","10004","10004130","五峰鄉","竹林村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000402","10004130004","新竹縣","10004","10004130","五峰鄉","桃山村","竹北市*、竹東鎮、橫山鄉、北埔鄉、寶山鄉、峨眉鄉、五峰鄉",NA
"1000801","10008020001","南投縣","10008","10008020","埔里鎮","東門里","埔里鎮、草屯鎮、中寮鄉、魚池鄉、國姓鄉、仁愛鄉",NA
"1000801","10008020002","南投縣","10008","10008020","埔里鎮","南門里","埔里鎮、草屯鎮、中寮鄉、魚池鄉、國姓鄉、仁愛鄉",NA
